area,item,year,value
Oman,Pigmeat,2016,0.01
Oman,Pigmeat,2017,0.01
Oman,Pigmeat,2018,0.15
Oman,Pigmeat,2019,0.24
Oman,Pigmeat,2020,0.05
Oman,Pigmeat,2021,0.06
Oman,Pigmeat,2022,0.48
Oman,Pigmeat,2023,1.24
Pakistan,Bovine Meat,2010,7.35
Pakistan,Bovine Meat,2011,7.43
Pakistan,Bovine Meat,2012,7.48
Pakistan,Bovine Meat,2013,7.61
Pakistan,Bovine Meat,2014,7.69
Pakistan,Bovine Meat,2015,7.78
Pakistan,Bovine Meat,2016,8
Pakistan,Bovine Meat,2017,9.1
Pakistan,Bovine Meat,2018,9.25
Pakistan,Bovine Meat,2019,9.33
Pakistan,Bovine Meat,2020,9.47
Pakistan,Bovine Meat,2021,9.63
Pakistan,Bovine Meat,2022,9.14
Pakistan,Bovine Meat,2023,9.22
Pakistan,Mutton & Goat Meat,2010,2.09
Pakistan,Mutton & Goat Meat,2011,2.09
Pakistan,Mutton & Goat Meat,2012,2.11
Pakistan,Mutton & Goat Meat,2013,2.13
Pakistan,Mutton & Goat Meat,2014,2.15
Pakistan,Mutton & Goat Meat,2015,2.17
Pakistan,Mutton & Goat Meat,2016,2.2
Pakistan,Mutton & Goat Meat,2017,3.12
Pakistan,Mutton & Goat Meat,2018,3.14
Pakistan,Mutton & Goat Meat,2019,3.14
Pakistan,Mutton & Goat Meat,2020,3.14
Pakistan,Mutton & Goat Meat,2021,3.17
Pakistan,Mutton & Goat Meat,2022,3.18
Pakistan,Mutton & Goat Meat,2023,3.18
Pakistan,Pigmeat,2010,0
Pakistan,Pigmeat,2011,0
Pakistan,Pigmeat,2012,0
Pakistan,Pigmeat,2013,0
Pakistan,Pigmeat,2014,0
Pakistan,Pigmeat,2015,0
Pakistan,Pigmeat,2016,0
Pakistan,Pigmeat,2017,0
Pakistan,Pigmeat,2018,0
Pakistan,Pigmeat,2019,0
Pakistan,Pigmeat,2020,0
Pakistan,Pigmeat,2021,0
Pakistan,Pigmeat,2022,0
Pakistan,Pigmeat,2023,0
Philippines,Bovine Meat,2010,4.53
Philippines,Bovine Meat,2011,4.31
Philippines,Bovine Meat,2012,4.03
Philippines,Bovine Meat,2013,3.93
Philippines,Bovine Meat,2014,4.31
Philippines,Bovine Meat,2015,4.22
Philippines,Bovine Meat,2016,4.44
Philippines,Bovine Meat,2017,4.58
Philippines,Bovine Meat,2018,4.56
Philippines,Bovine Meat,2019,3.51
Philippines,Bovine Meat,2020,3.02
Philippines,Bovine Meat,2021,3.67
Philippines,Bovine Meat,2022,3.85
Philippines,Bovine Meat,2023,3.36
Philippines,Mutton & Goat Meat,2010,0.58
Philippines,Mutton & Goat Meat,2011,0.51
Philippines,Mutton & Goat Meat,2012,0.51
Philippines,Mutton & Goat Meat,2013,0.54
Philippines,Mutton & Goat Meat,2014,0.51
Philippines,Mutton & Goat Meat,2015,0.51
Philippines,Mutton & Goat Meat,2016,0.51
Philippines,Mutton & Goat Meat,2017,0.52
Philippines,Mutton & Goat Meat,2018,0.52
Philippines,Mutton & Goat Meat,2019,0.31
Philippines,Mutton & Goat Meat,2020,0.27
Philippines,Mutton & Goat Meat,2021,0.29
Philippines,Mutton & Goat Meat,2022,0.28
Philippines,Mutton & Goat Meat,2023,0.26
Philippines,Pigmeat,2010,17.85
Philippines,Pigmeat,2011,17.6
Philippines,Pigmeat,2012,17.45
Philippines,Pigmeat,2013,17.57
Philippines,Pigmeat,2014,17.27
Philippines,Pigmeat,2015,17.78
Philippines,Pigmeat,2016,18.56
Philippines,Pigmeat,2017,18.41
Philippines,Pigmeat,2018,18.71
Philippines,Pigmeat,2019,15.73
Philippines,Pigmeat,2020,14.26
Philippines,Pigmeat,2021,13.84
Philippines,Pigmeat,2022,15.05
Philippines,Pigmeat,2023,14.11
Qatar,Bovine Meat,2019,10.41
Qatar,Bovine Meat,2020,11.46
Qatar,Bovine Meat,2021,13.18
Qatar,Bovine Meat,2022,17.34
Qatar,Bovine Meat,2023,13.25
Qatar,Mutton & Goat Meat,2019,14.48
Qatar,Mutton & Goat Meat,2020,13.64
Qatar,Mutton & Goat Meat,2021,13.44
Qatar,Mutton & Goat Meat,2022,10.57
Qatar,Mutton & Goat Meat,2023,9.27
Qatar,Pigmeat,2019,0.14
Qatar,Pigmeat,2020,1.41
Qatar,Pigmeat,2021,0.24
Qatar,Pigmeat,2022,0.22
Qatar,Pigmeat,2023,0.13
Republic of Korea,Bovine Meat,2010,12.84
Republic of Korea,Bovine Meat,2011,15.12
Republic of Korea,Bovine Meat,2012,14.49
Republic of Korea,Bovine Meat,2013,14.98
Republic of Korea,Bovine Meat,2014,15.99
Republic of Korea,Bovine Meat,2015,16.25
Republic of Korea,Bovine Meat,2016,16.3
Republic of Korea,Bovine Meat,2017,17.2
Republic of Korea,Bovine Meat,2018,18
Republic of Korea,Bovine Meat,2019,19.29
Republic of Korea,Bovine Meat,2020,19.07
Republic of Korea,Bovine Meat,2021,20.32
Republic of Korea,Bovine Meat,2022,19.55
Republic of Korea,Bovine Meat,2023,18.84
Republic of Korea,Mutton & Goat Meat,2010,0.12
Republic of Korea,Mutton & Goat Meat,2011,0.13
Republic of Korea,Mutton & Goat Meat,2012,0.14
Republic of Korea,Mutton & Goat Meat,2013,0.13
Republic of Korea,Mutton & Goat Meat,2014,0.17
Republic of Korea,Mutton & Goat Meat,2015,0.21
Republic of Korea,Mutton & Goat Meat,2016,0.27
Republic of Korea,Mutton & Goat Meat,2017,0.36
Republic of Korea,Mutton & Goat Meat,2018,0.37
Republic of Korea,Mutton & Goat Meat,2019,0.37
Republic of Korea,Mutton & Goat Meat,2020,0.38
Republic of Korea,Mutton & Goat Meat,2021,0.41
Republic of Korea,Mutton & Goat Meat,2022,0.56
Republic of Korea,Mutton & Goat Meat,2023,0.65
Republic of Korea,Pigmeat,2010,30.95
Republic of Korea,Pigmeat,2011,30.57
Republic of Korea,Pigmeat,2012,32.37
Republic of Korea,Pigmeat,2013,32.99
Republic of Korea,Pigmeat,2014,33.55
Republic of Korea,Pigmeat,2015,35.9
Republic of Korea,Pigmeat,2016,37.02
Republic of Korea,Pigmeat,2017,37.76
Republic of Korea,Pigmeat,2018,40.7
Republic of Korea,Pigmeat,2019,40.14
Republic of Korea,Pigmeat,2020,38
Republic of Korea,Pigmeat,2021,38.3
Republic of Korea,Pigmeat,2022,41.37
Republic of Korea,Pigmeat,2023,39.71
Saudi Arabia,Bovine Meat,2010,7.22
Saudi Arabia,Bovine Meat,2011,7.01
Saudi Arabia,Bovine Meat,2012,7.26
Saudi Arabia,Bovine Meat,2013,7.02
Saudi Arabia,Bovine Meat,2014,7.12
Saudi Arabia,Bovine Meat,2015,6.93
Saudi Arabia,Bovine Meat,2016,5.53
Saudi Arabia,Bovine Meat,2017,6.23
Saudi Arabia,Bovine Meat,2018,6.12
Saudi Arabia,Bovine Meat,2019,6.17
Saudi Arabia,Bovine Meat,2020,6.2
Saudi Arabia,Bovine Meat,2021,6.84
Saudi Arabia,Bovine Meat,2022,7.15
Saudi Arabia,Bovine Meat,2023,6.63
Saudi Arabia,Mutton & Goat Meat,2010,6.2
Saudi Arabia,Mutton & Goat Meat,2011,6.62
Saudi Arabia,Mutton & Goat Meat,2012,6.52
Saudi Arabia,Mutton & Goat Meat,2013,6.73
Saudi Arabia,Mutton & Goat Meat,2014,6.57
Saudi Arabia,Mutton & Goat Meat,2015,6.23
Saudi Arabia,Mutton & Goat Meat,2016,5.26
Saudi Arabia,Mutton & Goat Meat,2017,5.3
Saudi Arabia,Mutton & Goat Meat,2018,5.05
Saudi Arabia,Mutton & Goat Meat,2019,4.82
Saudi Arabia,Mutton & Goat Meat,2020,5.27
Saudi Arabia,Mutton & Goat Meat,2021,7.55
Saudi Arabia,Mutton & Goat Meat,2022,5.77
Saudi Arabia,Mutton & Goat Meat,2023,6.42
Saudi Arabia,Pigmeat,2022,0.14
Saudi Arabia,Pigmeat,2023,0
Sri Lanka,Bovine Meat,2010,1.6
Sri Lanka,Bovine Meat,2011,1.31
Sri Lanka,Bovine Meat,2012,1.36
Sri Lanka,Bovine Meat,2013,1.27
Sri Lanka,Bovine Meat,2014,1.13
Sri Lanka,Bovine Meat,2015,1.49
Sri Lanka,Bovine Meat,2016,1.47
Sri Lanka,Bovine Meat,2017,1.36
Sri Lanka,Bovine Meat,2018,1.36
Sri Lanka,Bovine Meat,2019,1.34
Sri Lanka,Bovine Meat,2020,1.32
Sri Lanka,Bovine Meat,2021,1.23
Sri Lanka,Bovine Meat,2022,1.21
Sri Lanka,Bovine Meat,2023,1.19
Sri Lanka,Mutton & Goat Meat,2010,0.08
Sri Lanka,Mutton & Goat Meat,2011,0.09
Sri Lanka,Mutton & Goat Meat,2012,0.09
Sri Lanka,Mutton & Goat Meat,2013,0.08
Sri Lanka,Mutton & Goat Meat,2014,0.07
Sri Lanka,Mutton & Goat Meat,2015,0.09
Sri Lanka,Mutton & Goat Meat,2016,0.09
Sri Lanka,Mutton & Goat Meat,2017,0.12
Sri Lanka,Mutton & Goat Meat,2018,0.11
Sri Lanka,Mutton & Goat Meat,2019,0.14
Sri Lanka,Mutton & Goat Meat,2020,0.13
Sri Lanka,Mutton & Goat Meat,2021,0.15
Sri Lanka,Mutton & Goat Meat,2022,0.13
Sri Lanka,Mutton & Goat Meat,2023,0.13
Sri Lanka,Pigmeat,2010,0.02
Sri Lanka,Pigmeat,2011,0.02
Sri Lanka,Pigmeat,2012,0.06
Sri Lanka,Pigmeat,2013,0.08
Sri Lanka,Pigmeat,2014,0.07
Sri Lanka,Pigmeat,2015,0.07
Sri Lanka,Pigmeat,2016,0.05
Sri Lanka,Pigmeat,2017,0.05
Sri Lanka,Pigmeat,2018,0.06
Sri Lanka,Pigmeat,2019,0.05
Sri Lanka,Pigmeat,2020,0.06
Sri Lanka,Pigmeat,2021,0.09
Sri Lanka,Pigmeat,2022,0.05
Sri Lanka,Pigmeat,2023,0.03
Syrian Arab Republic,Bovine Meat,2010,3.54
Syrian Arab Republic,Bovine Meat,2011,3.19
Syrian Arab Republic,Bovine Meat,2012,3.06
Syrian Arab Republic,Bovine Meat,2013,3.29
Syrian Arab Republic,Bovine Meat,2014,3.28
Syrian Arab Republic,Bovine Meat,2015,3.59
Syrian Arab Republic,Bovine Meat,2016,3.43
Syrian Arab Republic,Bovine Meat,2017,2.86
Syrian Arab Republic,Bovine Meat,2018,2.58
Syrian Arab Republic,Bovine Meat,2019,2.58
Syrian Arab Republic,Bovine Meat,2020,3.09
Syrian Arab Republic,Bovine Meat,2021,2.94
Syrian Arab Republic,Bovine Meat,2022,2.25
Syrian Arab Republic,Bovine Meat,2023,1.8
Syrian Arab Republic,Mutton & Goat Meat,2010,7.49
Syrian Arab Republic,Mutton & Goat Meat,2011,8.18
Syrian Arab Republic,Mutton & Goat Meat,2012,8.17
Syrian Arab Republic,Mutton & Goat Meat,2013,8.14
Syrian Arab Republic,Mutton & Goat Meat,2014,8.62
Syrian Arab Republic,Mutton & Goat Meat,2015,9
Syrian Arab Republic,Mutton & Goat Meat,2016,9.11
Syrian Arab Republic,Mutton & Goat Meat,2017,7.36
Syrian Arab Republic,Mutton & Goat Meat,2018,7.19
Syrian Arab Republic,Mutton & Goat Meat,2019,6.23
Syrian Arab Republic,Mutton & Goat Meat,2020,7.61
Syrian Arab Republic,Mutton & Goat Meat,2021,7.9
Syrian Arab Republic,Mutton & Goat Meat,2022,8.73
Syrian Arab Republic,Mutton & Goat Meat,2023,8.88
Syrian Arab Republic,Pigmeat,2010,0
Syrian Arab Republic,Pigmeat,2011,0
Syrian Arab Republic,Pigmeat,2012,0
Syrian Arab Republic,Pigmeat,2013,0
Syrian Arab Republic,Pigmeat,2014,0
Syrian Arab Republic,Pigmeat,2015,0
Syrian Arab Republic,Pigmeat,2016,0.03
Syrian Arab Republic,Pigmeat,2017,0.13
Syrian Arab Republic,Pigmeat,2018,0.16
Syrian Arab Republic,Pigmeat,2019,0.23
Syrian Arab Republic,Pigmeat,2020,0.18
Syrian Arab Republic,Pigmeat,2021,0.21
Syrian Arab Republic,Pigmeat,2022,0.09
Syrian Arab Republic,Pigmeat,2023,0.17
Tajikistan,Bovine Meat,2010,3.51
Tajikistan,Bovine Meat,2011,3.51
Tajikistan,Bovine Meat,2012,6.43
Tajikistan,Bovine Meat,2013,8.23
Tajikistan,Bovine Meat,2014,5.55
Tajikistan,Bovine Meat,2015,11.31
Tajikistan,Bovine Meat,2016,15.49
Tajikistan,Bovine Meat,2017,18.43
Tajikistan,Bovine Meat,2018,21.46
Tajikistan,Bovine Meat,2019,22.98
Tajikistan,Bovine Meat,2020,22.24
Tajikistan,Bovine Meat,2021,22.62
Tajikistan,Bovine Meat,2022,24.3
Tajikistan,Bovine Meat,2023,21.92
Tajikistan,Mutton & Goat Meat,2010,5.36
Tajikistan,Mutton & Goat Meat,2011,5.36
Tajikistan,Mutton & Goat Meat,2012,5.44
Tajikistan,Mutton & Goat Meat,2013,5.51
Tajikistan,Mutton & Goat Meat,2014,5.94
Tajikistan,Mutton & Goat Meat,2015,6.17
Tajikistan,Mutton & Goat Meat,2016,5.8
Tajikistan,Mutton & Goat Meat,2017,7.43
Tajikistan,Mutton & Goat Meat,2018,8.4
Tajikistan,Mutton & Goat Meat,2019,7.21
Tajikistan,Mutton & Goat Meat,2020,6.98
Tajikistan,Mutton & Goat Meat,2021,7.32
Tajikistan,Mutton & Goat Meat,2022,5.87
Tajikistan,Mutton & Goat Meat,2023,5.87
Tajikistan,Pigmeat,2010,0.93
Tajikistan,Pigmeat,2011,0.89
Tajikistan,Pigmeat,2012,0.89
Tajikistan,Pigmeat,2013,0.82
Tajikistan,Pigmeat,2014,0.82
Tajikistan,Pigmeat,2015,0.73
Tajikistan,Pigmeat,2016,0.47
Tajikistan,Pigmeat,2017,0.39
Tajikistan,Pigmeat,2018,0.46
Tajikistan,Pigmeat,2019,0.47
Tajikistan,Pigmeat,2020,0.47
Tajikistan,Pigmeat,2021,0.28
Tajikistan,Pigmeat,2022,0.34
Tajikistan,Pigmeat,2023,0.39
Thailand,Bovine Meat,2010,2.44
Thailand,Bovine Meat,2011,2.07
Thailand,Bovine Meat,2012,1.89
Thailand,Bovine Meat,2013,1.88
Thailand,Bovine Meat,2014,1.64
Thailand,Bovine Meat,2015,1.74
Thailand,Bovine Meat,2016,1.57
Thailand,Bovine Meat,2017,1.71
Thailand,Bovine Meat,2018,1.33
Thailand,Bovine Meat,2019,1.55
Thailand,Bovine Meat,2020,1.15
Thailand,Bovine Meat,2021,1.36
Thailand,Bovine Meat,2022,1.62
Thailand,Bovine Meat,2023,1.45
Thailand,Mutton & Goat Meat,2010,0.04
Thailand,Mutton & Goat Meat,2011,0.04
Thailand,Mutton & Goat Meat,2012,0.04
Thailand,Mutton & Goat Meat,2013,0.04
Thailand,Mutton & Goat Meat,2014,0.05
Thailand,Mutton & Goat Meat,2015,0.05
Thailand,Mutton & Goat Meat,2016,0.05
Thailand,Mutton & Goat Meat,2017,0.05
Thailand,Mutton & Goat Meat,2018,0.05
Thailand,Mutton & Goat Meat,2019,0.04
Thailand,Mutton & Goat Meat,2020,0.04
Thailand,Mutton & Goat Meat,2021,0.04
Thailand,Mutton & Goat Meat,2022,0.04
Thailand,Mutton & Goat Meat,2023,0.04
Thailand,Pigmeat,2010,13.03
Thailand,Pigmeat,2011,12.99
Thailand,Pigmeat,2012,13.1
Thailand,Pigmeat,2013,13.08
Thailand,Pigmeat,2014,13.04
Thailand,Pigmeat,2015,13.05
Thailand,Pigmeat,2016,13.15
Thailand,Pigmeat,2017,13.21
Thailand,Pigmeat,2018,13.26
Thailand,Pigmeat,2019,12.12
Thailand,Pigmeat,2020,12.8
Thailand,Pigmeat,2021,12.98
Thailand,Pigmeat,2022,13.32
Thailand,Pigmeat,2023,12.67
Timor-Leste,Bovine Meat,2010,1.48
Timor-Leste,Bovine Meat,2011,1.5
Timor-Leste,Bovine Meat,2012,1.52
Timor-Leste,Bovine Meat,2013,1.53
Timor-Leste,Bovine Meat,2014,1.77
Timor-Leste,Bovine Meat,2015,1.91
Timor-Leste,Bovine Meat,2016,1.7
Timor-Leste,Bovine Meat,2017,1.87
Timor-Leste,Bovine Meat,2018,1.71
Timor-Leste,Bovine Meat,2019,1.79
Timor-Leste,Bovine Meat,2020,1.6
Timor-Leste,Bovine Meat,2021,1.47
Timor-Leste,Bovine Meat,2022,1.54
Timor-Leste,Bovine Meat,2023,1.67
Timor-Leste,Mutton & Goat Meat,2010,0.46
Timor-Leste,Mutton & Goat Meat,2011,0.48
Timor-Leste,Mutton & Goat Meat,2012,0.51
Timor-Leste,Mutton & Goat Meat,2013,0.54
Timor-Leste,Mutton & Goat Meat,2014,0.53
Timor-Leste,Mutton & Goat Meat,2015,0.46
Timor-Leste,Mutton & Goat Meat,2016,0.39
Timor-Leste,Mutton & Goat Meat,2017,0.35
Timor-Leste,Mutton & Goat Meat,2018,0.37
Timor-Leste,Mutton & Goat Meat,2019,0.38
Timor-Leste,Mutton & Goat Meat,2020,0.45
Timor-Leste,Mutton & Goat Meat,2021,0.48
Timor-Leste,Mutton & Goat Meat,2022,0.48
Timor-Leste,Mutton & Goat Meat,2023,0.37
Timor-Leste,Pigmeat,2010,9.06
Timor-Leste,Pigmeat,2011,10.07
Timor-Leste,Pigmeat,2012,10.7
Timor-Leste,Pigmeat,2013,11.07
Timor-Leste,Pigmeat,2014,11.71
Timor-Leste,Pigmeat,2015,11.66
Timor-Leste,Pigmeat,2016,11.14
Timor-Leste,Pigmeat,2017,10.69
Timor-Leste,Pigmeat,2018,10.77
Timor-Leste,Pigmeat,2019,11.31
Timor-Leste,Pigmeat,2020,9.85
Timor-Leste,Pigmeat,2021,7
Timor-Leste,Pigmeat,2022,10.38
Timor-Leste,Pigmeat,2023,12.12
Türkiye,Bovine Meat,2010,9.67
Türkiye,Bovine Meat,2011,10.44
Türkiye,Bovine Meat,2012,10.75
Türkiye,Bovine Meat,2013,11.3
Türkiye,Bovine Meat,2014,11.65
Türkiye,Bovine Meat,2015,12.09
Türkiye,Bovine Meat,2016,12.16
Türkiye,Bovine Meat,2017,12.62
Türkiye,Bovine Meat,2018,12.91
Türkiye,Bovine Meat,2019,12.65
Türkiye,Bovine Meat,2020,15.71
Türkiye,Bovine Meat,2021,16.94
Türkiye,Bovine Meat,2022,18.2
Türkiye,Bovine Meat,2023,19.71
Türkiye,Mutton & Goat Meat,2010,3.7
Türkiye,Mutton & Goat Meat,2011,4.08
Türkiye,Mutton & Goat Meat,2012,4.22
Türkiye,Mutton & Goat Meat,2013,4.51
Türkiye,Mutton & Goat Meat,2014,4.7
Türkiye,Mutton & Goat Meat,2015,4.86
Türkiye,Mutton & Goat Meat,2016,4.91
Türkiye,Mutton & Goat Meat,2017,5.2
Türkiye,Mutton & Goat Meat,2018,5.25
Türkiye,Mutton & Goat Meat,2019,1.47
Türkiye,Mutton & Goat Meat,2020,5.05
Türkiye,Mutton & Goat Meat,2021,5.54
Türkiye,Mutton & Goat Meat,2022,6.9
Türkiye,Mutton & Goat Meat,2023,8
Türkiye,Pigmeat,2010,0
Türkiye,Pigmeat,2011,0
Türkiye,Pigmeat,2012,0
Türkiye,Pigmeat,2013,0
Türkiye,Pigmeat,2014,0
Türkiye,Pigmeat,2015,0
Türkiye,Pigmeat,2016,0
Türkiye,Pigmeat,2017,0
Türkiye,Pigmeat,2018,0
Türkiye,Pigmeat,2019,0.01
Türkiye,Pigmeat,2020,0
Türkiye,Pigmeat,2021,0
Türkiye,Pigmeat,2022,0
Türkiye,Pigmeat,2023,0
Turkmenistan,Bovine Meat,2010,22.98
Turkmenistan,Bovine Meat,2011,22.92
Turkmenistan,Bovine Meat,2012,23.43
Turkmenistan,Bovine Meat,2013,22.28
Turkmenistan,Bovine Meat,2014,25.76
Turkmenistan,Bovine Meat,2015,24.41
Turkmenistan,Bovine Meat,2016,26.75
Turkmenistan,Bovine Meat,2017,27.3
Turkmenistan,Bovine Meat,2018,25.43
Turkmenistan,Bovine Meat,2019,23.98
Turkmenistan,Bovine Meat,2020,24.31
Turkmenistan,Bovine Meat,2021,23.25
Turkmenistan,Bovine Meat,2022,22.42
Turkmenistan,Bovine Meat,2023,23.46
Turkmenistan,Mutton & Goat Meat,2010,19.79
Turkmenistan,Mutton & Goat Meat,2011,20.32
Turkmenistan,Mutton & Goat Meat,2012,22.29
Turkmenistan,Mutton & Goat Meat,2013,21.96
Turkmenistan,Mutton & Goat Meat,2014,21.34
Turkmenistan,Mutton & Goat Meat,2015,21.57
Turkmenistan,Mutton & Goat Meat,2016,18.92
Turkmenistan,Mutton & Goat Meat,2017,18.67
Turkmenistan,Mutton & Goat Meat,2018,18.38
Turkmenistan,Mutton & Goat Meat,2019,18.36
Turkmenistan,Mutton & Goat Meat,2020,18.66
Turkmenistan,Mutton & Goat Meat,2021,18.78
Turkmenistan,Mutton & Goat Meat,2022,18.1
Turkmenistan,Mutton & Goat Meat,2023,17.56
Turkmenistan,Pigmeat,2010,0.29
Turkmenistan,Pigmeat,2011,0.47
Turkmenistan,Pigmeat,2012,0.79
Turkmenistan,Pigmeat,2013,0.96
Turkmenistan,Pigmeat,2014,1.43
Turkmenistan,Pigmeat,2015,1.14
Turkmenistan,Pigmeat,2016,0.48
Turkmenistan,Pigmeat,2017,0.31
Turkmenistan,Pigmeat,2018,0.35
Turkmenistan,Pigmeat,2019,0.11
Turkmenistan,Pigmeat,2020,0.09
Turkmenistan,Pigmeat,2021,0.08
Turkmenistan,Pigmeat,2022,0.07
Turkmenistan,Pigmeat,2023,0.08
United Arab Emirates,Bovine Meat,2010,3.75
United Arab Emirates,Bovine Meat,2011,3.81
United Arab Emirates,Bovine Meat,2012,3.66
United Arab Emirates,Bovine Meat,2013,3.73
United Arab Emirates,Bovine Meat,2014,9.44
United Arab Emirates,Bovine Meat,2015,9.25
United Arab Emirates,Bovine Meat,2016,8.91
United Arab Emirates,Bovine Meat,2017,8.88
United Arab Emirates,Bovine Meat,2018,8.59
United Arab Emirates,Bovine Meat,2019,8.73
United Arab Emirates,Bovine Meat,2020,17.56
United Arab Emirates,Bovine Meat,2021,17.51
United Arab Emirates,Bovine Meat,2022,9.67
United Arab Emirates,Bovine Meat,2023,9.33
United Arab Emirates,Mutton & Goat Meat,2010,8.37
United Arab Emirates,Mutton & Goat Meat,2011,7.62
United Arab Emirates,Mutton & Goat Meat,2012,8.41
United Arab Emirates,Mutton & Goat Meat,2013,8.42
United Arab Emirates,Mutton & Goat Meat,2014,4.96
United Arab Emirates,Mutton & Goat Meat,2015,4.77
United Arab Emirates,Mutton & Goat Meat,2016,4.65
United Arab Emirates,Mutton & Goat Meat,2017,5.22
United Arab Emirates,Mutton & Goat Meat,2018,8.21
United Arab Emirates,Mutton & Goat Meat,2019,8.27
United Arab Emirates,Mutton & Goat Meat,2020,9.45
United Arab Emirates,Mutton & Goat Meat,2021,9.69
United Arab Emirates,Mutton & Goat Meat,2022,9.27
United Arab Emirates,Mutton & Goat Meat,2023,8.49
United Arab Emirates,Pigmeat,2018,0.1
United Arab Emirates,Pigmeat,2020,2.1
United Arab Emirates,Pigmeat,2021,2.57
United Arab Emirates,Pigmeat,2022,0
United Arab Emirates,Pigmeat,2023,0
Uzbekistan,Bovine Meat,2010,25.37
Uzbekistan,Bovine Meat,2011,25.92
Uzbekistan,Bovine Meat,2012,26.45
Uzbekistan,Bovine Meat,2013,26.97
Uzbekistan,Bovine Meat,2014,27.73
Uzbekistan,Bovine Meat,2015,27.98
Uzbekistan,Bovine Meat,2016,28.27
Uzbekistan,Bovine Meat,2017,28.3
Uzbekistan,Bovine Meat,2018,29.58
Uzbekistan,Bovine Meat,2019,29.88
Uzbekistan,Bovine Meat,2020,29.32
Uzbekistan,Bovine Meat,2021,30.13
Uzbekistan,Bovine Meat,2022,31.46
Uzbekistan,Bovine Meat,2023,32.27
Uzbekistan,Mutton & Goat Meat,2010,4.67
Uzbekistan,Mutton & Goat Meat,2011,4.79
Uzbekistan,Mutton & Goat Meat,2012,4.92
Uzbekistan,Mutton & Goat Meat,2013,4.96
Uzbekistan,Mutton & Goat Meat,2014,5.07
Uzbekistan,Mutton & Goat Meat,2015,5.16
Uzbekistan,Mutton & Goat Meat,2016,5.22
Uzbekistan,Mutton & Goat Meat,2017,5.27
Uzbekistan,Mutton & Goat Meat,2018,5.5
Uzbekistan,Mutton & Goat Meat,2019,5.87
Uzbekistan,Mutton & Goat Meat,2020,4.86
Uzbekistan,Mutton & Goat Meat,2021,4.5
Uzbekistan,Mutton & Goat Meat,2022,6.95
Uzbekistan,Mutton & Goat Meat,2023,7.03
Uzbekistan,Pigmeat,2010,1.02
Uzbekistan,Pigmeat,2011,1.11
Uzbekistan,Pigmeat,2012,1.16
Uzbekistan,Pigmeat,2013,1.17
Uzbekistan,Pigmeat,2014,1.19
Uzbekistan,Pigmeat,2015,1.24
Uzbekistan,Pigmeat,2016,1.14
Uzbekistan,Pigmeat,2017,1.12
Uzbekistan,Pigmeat,2018,0.12
Uzbekistan,Pigmeat,2019,0.19
Uzbekistan,Pigmeat,2020,0.13
Uzbekistan,Pigmeat,2021,0.21
Uzbekistan,Pigmeat,2022,0.15
Uzbekistan,Pigmeat,2023,0.13
Viet Nam,Bovine Meat,2010,3.36
Viet Nam,Bovine Meat,2011,5.24
Viet Nam,Bovine Meat,2012,5.57
Viet Nam,Bovine Meat,2013,5.59
Viet Nam,Bovine Meat,2014,2.54
Viet Nam,Bovine Meat,2015,2.69
Viet Nam,Bovine Meat,2016,2.8
Viet Nam,Bovine Meat,2017,2.82
Viet Nam,Bovine Meat,2018,2.99
Viet Nam,Bovine Meat,2019,3.56
Viet Nam,Bovine Meat,2020,3.93
Viet Nam,Bovine Meat,2021,4.62
Viet Nam,Bovine Meat,2022,5.24
Viet Nam,Bovine Meat,2023,5.92
Viet Nam,Mutton & Goat Meat,2010,0.19
Viet Nam,Mutton & Goat Meat,2011,0.15
Viet Nam,Mutton & Goat Meat,2012,0.13
Viet Nam,Mutton & Goat Meat,2013,0.14
Viet Nam,Mutton & Goat Meat,2014,0.12
Viet Nam,Mutton & Goat Meat,2015,0.15
Viet Nam,Mutton & Goat Meat,2016,0.15
Viet Nam,Mutton & Goat Meat,2017,0.18
Viet Nam,Mutton & Goat Meat,2018,0.2
Viet Nam,Mutton & Goat Meat,2019,0.22
Viet Nam,Mutton & Goat Meat,2020,0.23
Viet Nam,Mutton & Goat Meat,2021,0.22
Viet Nam,Mutton & Goat Meat,2022,0.24
Viet Nam,Mutton & Goat Meat,2023,0.24
Viet Nam,Pigmeat,2010,25.24
Viet Nam,Pigmeat,2011,25.5
Viet Nam,Pigmeat,2012,25.67
Viet Nam,Pigmeat,2013,25.92
Viet Nam,Pigmeat,2014,26.44
Viet Nam,Pigmeat,2015,27.43
Viet Nam,Pigmeat,2016,28.51
Viet Nam,Pigmeat,2017,28.69
Viet Nam,Pigmeat,2018,29.23
Viet Nam,Pigmeat,2019,25.16
Viet Nam,Pigmeat,2020,26.86
Viet Nam,Pigmeat,2021,31.51
Viet Nam,Pigmeat,2022,34.42
Viet Nam,Pigmeat,2023,34.37
Yemen,Bovine Meat,2010,4.23
Yemen,Bovine Meat,2011,4.09
Yemen,Bovine Meat,2012,4.02
Yemen,Bovine Meat,2013,3.96
Yemen,Bovine Meat,2014,2.66
Yemen,Bovine Meat,2015,2.34
Yemen,Bovine Meat,2016,2.05
Yemen,Bovine Meat,2017,1.93
Yemen,Bovine Meat,2018,1.84
Yemen,Bovine Meat,2019,2.17
Yemen,Bovine Meat,2020,2.66
Yemen,Bovine Meat,2021,2.27
Yemen,Bovine Meat,2022,2.02
Yemen,Bovine Meat,2023,1.98
