Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Unit,Y1961,Y1961F,Y1961N,Y1962,Y1962F,Y1962N,Y1963,Y1963F,Y1963N,Y1964,Y1964F,Y1964N,Y1965,Y1965F,Y1965N,Y1966,Y1966F,Y1966N,Y1967,Y1967F,Y1967N,Y1968,Y1968F,Y1968N,Y1969,Y1969F,Y1969N,Y1970,Y1970F,Y1970N,Y1971,Y1971F,Y1971N,Y1972,Y1972F,Y1972N,Y1973,Y1973F,Y1973N,Y1974,Y1974F,Y1974N,Y1975,Y1975F,Y1975N,Y1976,Y1976F,Y1976N,Y1977,Y1977F,Y1977N,Y1978,Y1978F,Y1978N,Y1979,Y1979F,Y1979N,Y1980,Y1980F,Y1980N,Y1981,Y1981F,Y1981N,Y1982,Y1982F,Y1982N,Y1983,Y1983F,Y1983N,Y1984,Y1984F,Y1984N,Y1985,Y1985F,Y1985N,Y1986,Y1986F,Y1986N,Y1987,Y1987F,Y1987N,Y1988,Y1988F,Y1988N,Y1989,Y1989F,Y1989N,Y1990,Y1990F,Y1990N,Y1991,Y1991F,Y1991N,Y1992,Y1992F,Y1992N,Y1993,Y1993F,Y1993N,Y1994,Y1994F,Y1994N,Y1995,Y1995F,Y1995N,Y1996,Y1996F,Y1996N,Y1997,Y1997F,Y1997N,Y1998,Y1998F,Y1998N,Y1999,Y1999F,Y1999N,Y2000,Y2000F,Y2000N,Y2001,Y2001F,Y2001N,Y2002,Y2002F,Y2002N,Y2003,Y2003F,Y2003N,Y2004,Y2004F,Y2004N,Y2005,Y2005F,Y2005N,Y2006,Y2006F,Y2006N,Y2007,Y2007F,Y2007N,Y2008,Y2008F,Y2008N,Y2009,Y2009F,Y2009N,Y2010,Y2010F,Y2010N,Y2011,Y2011F,Y2011N,Y2012,Y2012F,Y2012N,Y2013,Y2013F,Y2013N,Y2014,Y2014F,Y2014N,Y2015,Y2015F,Y2015N,Y2016,Y2016F,Y2016N,Y2017,Y2017F,Y2017N,Y2018,Y2018F,Y2018N,Y2019,Y2019F,Y2019N,Y2020,Y2020F,Y2020N,Y2021,Y2021F,Y2021N,Y2022,Y2022F,Y2022N,Y2023,Y2023F,Y2023N,Y2024,Y2024F,Y2024N,Y2025,Y2025F,Y2025N
118,'414,Kuwait,6601,Land area,5110,Area,1000 ha,1782,A,,1782,A,,1782,A,,1782,A,,1782,A,,1782,A,,1782,A,,1782,A,,1782,A,,1782,A,,1782,A,,1782,A,,1782,A,,1782,A,,1782,A,,1782,A,,1782,A,,1782,A,,1782,A,,1782,A,,1782,A,,1782,A,,1782,A,,1782,A,,1782,A,,1782,A,,1782,A,,1782,A,,1782,A,,1782,A,,1782,A,,1782,A,,1782,A,,1782,A,,1782,A,,1782,A,,1782,A,,1782,A,,1782,A,,1782,A,,1782,A,,1782,A,,1782,A,,1782,A,,1782,A,,1782,A,,1782,A,,1782,A,,1782,A,,1782,A,,1782,A,,1782,A,,1782,A,,1782,A,,1782,A,,1782,A,,1782,I,,1782,I,,1782,I,,1782,I,,1782,I,,1782,I,,1782,I,,,,,,,
118,'414,Kuwait,6602,Agriculture,5110,Area,1000 ha,135,I,,135,I,,135,I,,135,I,,135,I,,135,I,,135,I,,135,I,,135,I,,135,I,,135,I,,135,I,,135,I,,135,I,,135,I,,135,I,,135,I,,135,I,,135,I,,135,I,,136,I,,136,I,,136,I,,137,I,,137,I,,138,I,,138,I,,141,I,,141,I,,141,I,,141,I,,141,I,,142,I,,142,I,,142,I,,143,I,,143,I,,143,I,,144,I,,148,I,,151,I,,151,I,,151,I,,150,I,,150,I,,150,I,,151,I,,151,I,,151.5,I,,152,I,,152.5,I,,152,I,,153.6,I,,152.1,I,,149.4,I,,150,I,,151.4,I,,150,I,,150,I,,150,I,,150,I,,150,I,,150,I,,,,,,,
118,'414,Kuwait,6610,Agricultural land,5110,Area,1000 ha,135,A,,135,A,,135,A,,135,A,,135,A,,135,A,,135,A,,135,A,,135,A,,135,A,,135,A,,135,A,,135,A,,135,A,,135,A,,135,A,,135,A,,135,A,,135,A,,135,A,,136,A,,136,A,,136,A,,137,A,,137,A,,138,A,,138,I,,141,A,,141,I,,141,I,,141,I,,141,I,,142,I,,142,I,,142,I,,143,I,,143,I,,143,I,,144,I,,148,I,,151,A,,151,I,,151,I,,150,I,,150,I,,150,I,,151,I,,151,I,,151.5,I,,152,I,,152.5,I,,152,I,,153.6,I,,152.1,I,,149.4,I,,150,I,,151.4,I,,150,I,,150,I,,150,I,,150,I,,150,I,,150,I,,,,,,,
118,'414,Kuwait,6610,Agricultural land,7209,Share in Land area,%,7.58,A,,7.58,A,,7.58,A,,7.58,A,,7.58,A,,7.58,A,,7.58,A,,7.58,A,,7.58,A,,7.58,A,,7.58,A,,7.58,A,,7.58,A,,7.58,A,,7.58,A,,7.58,A,,7.58,A,,7.58,A,,7.58,A,,7.58,A,,7.63,A,,7.63,A,,7.63,A,,7.69,A,,7.69,A,,7.74,A,,7.74,E,,7.91,A,,7.91,E,,7.91,E,,7.91,E,,7.91,E,,7.97,E,,7.97,E,,7.97,E,,8.02,E,,8.02,E,,8.02,E,,8.08,E,,8.31,E,,8.47,A,,8.47,E,,8.47,E,,8.42,E,,8.42,E,,8.42,E,,8.47,E,,8.47,E,,8.5,E,,8.53,E,,8.56,E,,8.53,E,,8.62,E,,8.54,E,,8.38,E,,8.42,E,,8.5,E,,8.42,E,,8.42,E,,8.42,E,,8.42,E,,8.42,E,,8.42,E,,,,,,,
118,'414,Kuwait,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,USD_PPP/ha,193.38,E,,196.55,E,,220.9,E,,185.6,E,,234,E,,246.4,E,,207.03,E,,200.96,E,,300.43,E,,335.13,E,,356.43,E,,345.05,E,,355.03,E,,281.82,E,,244.8,E,,268.9,E,,319.19,E,,316.53,E,,403.08,E,,467.67,E,,436.33,E,,377.64,E,,562.44,E,,677.65,E,,900.6,E,,1050.43,E,,1106.49,E,,1108.08,E,,1137.73,E,,893.41,E,,126.35,E,,267.47,E,,584.63,E,,828.21,E,,1098.31,E,,1082.9,E,,1336.04,E,,1432.93,E,,1415.62,E,,1442.82,E,,1380.19,E,,1490.13,E,,1640.83,E,,1650.78,E,,1787.05,E,,1914.66,E,,2092.78,E,,1994.18,E,,2509.78,E,,2419.27,E,,3500.11,E,,3641.03,E,,3545.75,E,,3740.23,E,,3654.92,E,,4117.63,E,,4196.11,E,,4396.35,E,,4549.64,E,,4082.97,E,,3961.54,E,,4314.68,E,,4543.42,E,,,,,,,
118,'414,Kuwait,6620,Cropland,5110,Area,1000 ha,1,A,,1,A,,1,A,,1,A,,1,A,,1,A,,1,A,,1,A,,1,A,,1,A,,1,A,,1,A,,1,A,,1,A,,1,A,,1,A,,1,A,,1,A,,1,A,,1,A,,2,A,,2,A,,2,A,,3,A,,3,A,,4,A,,4,A,,5,A,,5,I,,5,I,,5,I,,5,I,,6,I,,6,I,,6,I,,7,I,,7,I,,7,I,,8,I,,12,I,,15,A,,15,I,,15,I,,14,I,,14,I,,14,I,,15,I,,15,I,,15.5,I,,16,I,,16.5,A,,16,A,,17.6,A,,16.1,A,,13.4,A,,14,A,,15.4,A,,14,A,,14,A,,14,I,,14,I,,14,I,,14,I,,,,,,,
118,'414,Kuwait,6620,Cropland,7208,Share in Agricultural land,%,0.74,A,,0.74,A,,0.74,A,,0.74,A,,0.74,A,,0.74,A,,0.74,A,,0.74,A,,0.74,A,,0.74,A,,0.74,A,,0.74,A,,0.74,A,,0.74,A,,0.74,A,,0.74,A,,0.74,A,,0.74,A,,0.74,A,,0.74,A,,1.47,A,,1.47,A,,1.47,A,,2.19,A,,2.19,A,,2.9,A,,2.9,E,,3.55,A,,3.55,E,,3.55,E,,3.55,E,,3.55,E,,4.23,E,,4.23,E,,4.23,E,,4.9,E,,4.9,E,,4.9,E,,5.56,E,,8.11,E,,9.93,A,,9.93,E,,9.93,E,,9.33,E,,9.33,E,,9.33,E,,9.93,E,,9.93,E,,10.23,E,,10.53,E,,10.82,E,,10.53,E,,11.46,E,,10.59,E,,8.97,E,,9.33,E,,10.17,E,,9.33,E,,9.33,E,,9.33,E,,9.33,E,,9.33,E,,9.33,E,,,,,,,
118,'414,Kuwait,6620,Cropland,7209,Share in Land area,%,0.06,A,,0.06,A,,0.06,A,,0.06,A,,0.06,A,,0.06,A,,0.06,A,,0.06,A,,0.06,A,,0.06,A,,0.06,A,,0.06,A,,0.06,A,,0.06,A,,0.06,A,,0.06,A,,0.06,A,,0.06,A,,0.06,A,,0.06,A,,0.11,A,,0.11,A,,0.11,A,,0.17,A,,0.17,A,,0.22,A,,0.22,A,,0.28,A,,0.28,E,,0.28,E,,0.28,E,,0.28,E,,0.34,E,,0.34,E,,0.34,E,,0.39,E,,0.39,E,,0.39,E,,0.45,E,,0.67,E,,0.84,A,,0.84,E,,0.84,E,,0.79,E,,0.79,E,,0.79,E,,0.84,E,,0.84,E,,0.87,E,,0.9,E,,0.93,A,,0.9,A,,0.99,A,,0.9,A,,0.75,A,,0.79,A,,0.86,E,,0.79,E,,0.79,E,,0.79,E,,0.79,E,,0.79,E,,0.79,E,,,,,,,
118,'414,Kuwait,6620,Cropland,7277,Area per capita,ha/cap,0.0029,E,,0.0026,E,,0.0023,E,,0.0021,E,,0.0019,E,,0.0017,E,,0.0016,E,,0.0015,E,,0.0013,E,,0.0012,E,,0.0012,E,,0.0011,E,,0.001,E,,0.001,E,,0.0009,E,,0.0008,E,,0.0008,E,,0.0007,E,,0.0007,E,,0.0007,E,,0.0013,E,,0.0012,E,,0.0011,E,,0.0016,E,,0.0016,E,,0.002,E,,0.0019,E,,0.0023,E,,0.0023,E,,0.003,E,,0.0037,E,,0.0031,E,,0.0036,E,,0.0036,E,,0.0036,E,,0.004,E,,0.0039,E,,0.0038,E,,0.0042,E,,0.0061,E,,0.0075,E,,0.0073,E,,0.0071,E,,0.0065,E,,0.0063,E,,0.0059,E,,0.006,E,,0.0057,E,,0.0055,E,,0.0054,E,,0.0053,E,,0.0048,E,,0.005,E,,0.0044,E,,0.0035,E,,0.0035,E,,0.0037,E,,0.0032,E,,0.0032,E,,0.0032,E,,0.0032,E,,0.0031,E,,0.0029,E,,,,,,,
118,'414,Kuwait,6621,Arable land,5110,Area,1000 ha,1,A,,1,A,,1,A,,1,A,,1,A,,1,A,,1,A,,1,A,,1,A,,1,A,,1,A,,1,A,,1,A,,1,A,,1,A,,1,A,,1,A,,1,A,,1,A,,1,A,,2,A,,2,A,,2,A,,3,A,,3,A,,4,A,,4,A,,4,I,,4,I,,4,I,,4,I,,4,I,,5,I,,5,I,,5,I,,6,I,,6,I,,6,I,,7,I,,10,I,,13,A,,12,I,,12,I,,11,I,,11,I,,11,I,,11.3,I,,11.3,I,,10.5,I,,10,I,,10.5,I,,10,I,,11.6,I,,9.5,I,,7.7,I,,8,I,,8.6,I,,8,I,,8,I,,8,I,,8,I,,8,I,,8,I,,,,,,,
118,'414,Kuwait,6621,Arable land,7208,Share in Agricultural land,%,0.74,A,,0.74,A,,0.74,A,,0.74,A,,0.74,A,,0.74,A,,0.74,A,,0.74,A,,0.74,A,,0.74,A,,0.74,A,,0.74,A,,0.74,A,,0.74,A,,0.74,A,,0.74,A,,0.74,A,,0.74,A,,0.74,A,,0.74,A,,1.47,A,,1.47,A,,1.47,A,,2.19,A,,2.19,A,,2.9,A,,2.9,E,,2.84,E,,2.84,E,,2.84,E,,2.84,E,,2.84,E,,3.52,E,,3.52,E,,3.52,E,,4.2,E,,4.2,E,,4.2,E,,4.86,E,,6.76,E,,8.61,A,,7.95,E,,7.95,E,,7.33,E,,7.33,E,,7.33,E,,7.48,E,,7.48,E,,6.93,E,,6.58,E,,6.89,E,,6.58,E,,7.55,E,,6.25,E,,5.15,E,,5.33,E,,5.68,E,,5.33,E,,5.33,E,,5.33,E,,5.33,E,,5.33,E,,5.33,E,,,,,,,
118,'414,Kuwait,6630,Temporary crops,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.2741,I,,8.5795,I,,8.6092,I,,7.9115,I,,7.9357,I,,7.9908,I,,8.2324,I,,8.3312,I,,7.8087,I,,7.4681,I,,7.9237,I,,7.5475,I,,8.8243,I,,7.2508,I,,5.8623,I,,6.1032,I,,6.5808,I,,6.1173,I,,6.1449,I,,6.1766,I,,6.2297,I,,6.2297,I,,6.2297,I,,,,,,,
118,'414,Kuwait,6633,Temporary meadows and pastures,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8392,I,,1.698,I,,1.6699,I,,1.4939,I,,1.477,I,,1.4257,I,,1.4606,I,,1.4415,I,,1.3151,I,,1.2108,I,,1.2342,I,,1.1629,I,,1.3168,I,,1.0758,I,,0.8705,I,,0.8929,I,,0.9521,I,,0.8819,I,,0.886,I,,0.8755,I,,0.8755,I,,0.8755,I,,0.8755,I,,,,,,,
118,'414,Kuwait,6640,Temporary fallow,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8868,I,,1.7225,I,,1.7209,I,,1.5946,I,,1.5873,I,,1.5835,I,,1.607,I,,1.5273,I,,1.3762,I,,1.3211,I,,1.3422,I,,1.2896,I,,1.4589,I,,1.1735,I,,0.9672,I,,1.0039,I,,1.0671,I,,1.0007,I,,0.9691,I,,0.9479,I,,0.8948,I,,0.8948,I,,0.8948,I,,,,,,,
118,'414,Kuwait,6650,Permanent crops,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,I,,1,I,,1,I,,1,I,,1,I,,1,I,,1,I,,1,A,,1,I,,1,I,,1,I,,1,I,,2,I,,2,A,,3,I,,3,I,,3,I,,3,I,,3,I,,3.7,I,,3.7,I,,5,I,,6,I,,6,I,,6,I,,6,A,,6.6,A,,5.7,A,,6,A,,6.8,A,,6,A,,6,A,,6,I,,6,I,,6,I,,6,I,,,,,,,
118,'414,Kuwait,6650,Permanent crops,7208,Share in Agricultural land,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.71,E,,0.71,E,,0.71,E,,0.71,E,,0.71,E,,0.7,E,,0.7,E,,0.7,E,,0.7,E,,0.7,E,,0.7,E,,0.69,E,,1.35,E,,1.32,A,,1.99,E,,1.99,E,,2,E,,2,E,,2,E,,2.45,E,,2.45,E,,3.3,E,,3.95,E,,3.93,E,,3.95,E,,3.91,E,,4.34,E,,3.82,E,,4,E,,4.49,E,,4,E,,4,E,,4,E,,4,E,,4,E,,4,E,,,,,,,
118,'414,Kuwait,6655,Permanent meadows and pastures,5110,Area,1000 ha,134,A,,134,A,,134,A,,134,A,,134,A,,134,A,,134,A,,134,A,,134,A,,134,A,,134,A,,134,A,,134,A,,134,A,,134,A,,134,A,,134,A,,134,A,,134,A,,134,A,,134,A,,134,A,,134,A,,134,A,,134,A,,134,A,,134,I,,136,A,,136,I,,136,I,,136,I,,136,I,,136,I,,136,I,,136,I,,136,I,,136,A,,136,A,,136,A,,136,I,,136,A,,136,I,,136,A,,136,I,,136,I,,136,I,,136,I,,136,I,,136,I,,136,I,,136,I,,136,I,,136,I,,136,I,,136,I,,136,I,,136,I,,136,I,,136,I,,136,I,,136,I,,136,I,,136,I,,,,,,,
118,'414,Kuwait,6655,Permanent meadows and pastures,7208,Share in Agricultural land,%,99.26,A,,99.26,A,,99.26,A,,99.26,A,,99.26,A,,99.26,A,,99.26,A,,99.26,A,,99.26,A,,99.26,A,,99.26,A,,99.26,A,,99.26,A,,99.26,A,,99.26,A,,99.26,A,,99.26,A,,99.26,A,,99.26,A,,99.26,A,,98.53,A,,98.53,A,,98.53,A,,97.81,A,,97.81,A,,97.1,A,,97.1,E,,96.45,A,,96.45,E,,96.45,E,,96.45,E,,96.45,E,,95.77,E,,95.77,E,,95.77,E,,95.1,E,,95.1,E,,95.1,E,,94.44,E,,91.89,E,,90.07,A,,90.07,E,,90.07,E,,90.67,E,,90.67,E,,90.67,E,,90.07,E,,90.07,E,,89.77,E,,89.47,E,,89.18,E,,89.47,E,,88.54,E,,89.41,E,,91.03,E,,90.67,E,,89.83,E,,90.67,E,,90.67,E,,90.67,E,,90.67,E,,90.67,E,,90.67,E,,,,,,,
118,'414,Kuwait,6655,Permanent meadows and pastures,7209,Share in Land area,%,7.52,A,,7.52,A,,7.52,A,,7.52,A,,7.52,A,,7.52,A,,7.52,A,,7.52,A,,7.52,A,,7.52,A,,7.52,A,,7.52,A,,7.52,A,,7.52,A,,7.52,A,,7.52,A,,7.52,A,,7.52,A,,7.52,A,,7.52,A,,7.52,A,,7.52,A,,7.52,A,,7.52,A,,7.52,A,,7.52,A,,7.52,E,,7.63,A,,7.63,E,,7.63,E,,7.63,E,,7.63,E,,7.63,E,,7.63,E,,7.63,E,,7.63,E,,7.63,A,,7.63,A,,7.63,A,,7.63,E,,7.63,A,,7.63,E,,7.63,A,,7.63,E,,7.63,E,,7.63,E,,7.63,E,,7.63,E,,7.63,E,,7.63,E,,7.63,E,,7.63,E,,7.63,E,,7.63,E,,7.63,E,,7.63,E,,7.63,E,,7.63,E,,7.63,E,,7.63,E,,7.63,E,,7.63,E,,7.63,E,,,,,,,
118,'414,Kuwait,6646,Forest land,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.45,X,,3.604,I,,3.758,I,,3.912,I,,4.066,I,,4.22,I,,4.374,I,,4.528,I,,4.682,I,,4.836,I,,4.99,X,,5.03,I,,5.07,I,,5.11,I,,5.15,I,,5.19,I,,5.23,I,,5.27,I,,5.31,I,,5.35,I,,5.39,X,,5.53,I,,5.67,I,,5.81,I,,5.95,I,,6.09,X,,6.132,I,,6.174,I,,6.216,I,,6.258,I,,6.3,X,,6.3,I,,6.3,I,,6.3,I,,6.3,I,,6.3,X,
118,'414,Kuwait,6646,Forest land,72151,Carbon stock in living biomass,million t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,X,,0.135,I,,0.14,I,,0.145,I,,0.15,I,,0.155,I,,0.16,I,,0.165,I,,0.17,I,,0.175,I,,0.18,X,,0.181,I,,0.182,I,,0.183,I,,0.184,I,,0.185,I,,0.186,I,,0.187,I,,0.188,I,,0.189,I,,0.19,X,,0.196,I,,0.202,I,,0.208,I,,0.214,I,,0.22,X,,0.22,I,,0.22,I,,0.22,I,,0.22,I,,0.22,X,,0.22,I,,0.22,I,,0.22,I,,0.22,I,,0.22,X,
118,'414,Kuwait,6646,Forest land,7209,Share in Land area,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,E,,0.2,E,,0.21,E,,0.22,E,,0.23,E,,0.24,E,,0.25,E,,0.25,E,,0.26,E,,0.27,E,,0.28,E,,0.28,E,,0.28,E,,0.29,E,,0.29,E,,0.29,E,,0.29,E,,0.3,E,,0.3,E,,0.3,E,,0.3,E,,0.31,E,,0.32,E,,0.33,E,,0.33,E,,0.34,E,,0.34,E,,0.35,E,,0.35,E,,0.35,E,,0.35,E,,0.35,E,,0.35,E,,0.35,E,,,,,,,
118,'414,Kuwait,6714,Primary Forest,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,X,,0,I,,0,I,,0,I,,0,I,,0,I,,0,I,,0,I,,0,I,,0,I,,0,X,,0,I,,0,I,,0,I,,0,I,,0,I,,0,I,,0,I,,0,I,,0,I,,0,X,,0,I,,0,I,,0,I,,0,I,,0,X,,0,I,,0,I,,0,I,,0,I,,0,X,,0,I,,0,I,,0,I,,0,I,,0,X,
118,'414,Kuwait,6716,Planted Forest,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.45,X,,3.604,I,,3.758,I,,3.912,I,,4.066,I,,4.22,I,,4.374,I,,4.528,I,,4.682,I,,4.836,I,,4.99,X,,5.03,I,,5.07,I,,5.11,I,,5.15,I,,5.19,I,,5.23,I,,5.27,I,,5.31,I,,5.35,I,,5.39,X,,5.53,I,,5.67,I,,5.81,I,,5.95,I,,6.09,X,,6.132,I,,6.174,I,,6.216,I,,6.258,I,,6.3,X,,6.3,I,,6.3,I,,6.3,I,,6.3,I,,6.3,X,
118,'414,Kuwait,6716,Planted Forest,7210,Share in Forest land,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,X,,100,E,,100,E,,100,E,,100,E,,100,E,,100,E,,100,E,,100,E,,100,E,,100,X,,100,E,,100,E,,100,E,,100,E,,100,E,,100,E,,100,E,,100,E,,100,E,,100,X,,100,E,,100,E,,100,E,,100,E,,100,X,,100,E,,100,E,,100,E,,100,E,,100,X,,100,E,,100,E,,100,E,,100,E,,100,X,
118,'414,Kuwait,6670,Other land,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637.55,I,,1637.396,I,,1637.242,I,,1636.088,I,,1635.934,I,,1635.78,I,,1634.626,I,,1634.472,I,,1634.318,I,,1633.164,I,,1629.01,I,,1625.97,I,,1625.93,I,,1625.89,I,,1626.85,I,,1626.81,I,,1626.77,I,,1625.73,I,,1625.69,I,,1625.15,I,,1624.61,I,,1623.97,I,,1624.33,I,,1622.59,I,,1623.95,I,,1626.51,I,,1625.868,I,,1624.426,I,,1625.784,I,,1625.742,I,,1625.7,I,,1625.7,I,,1625.7,I,,1625.7,I,,,,,,,
118,'414,Kuwait,6690,Land area equipped for irrigation,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,1,A,,1,A,,1,A,,1,A,,1,A,,1,A,,1,A,,1,A,,1,A,,1,A,,1,X,,1,X,,1,X,,1,I,,1,I,,2,I,,2,I,,2,I,,2,I,,2,I,,3,I,,3,I,,3,I,,3,I,,3,I,,5,X,,5,I,,5,I,,6,I,,6,A,,7,A,,7,X,,7,I,,7,X,,7,I,,7.5,X,,7.6,X,,10,X,,10.9,X,,12,I,,13,I,,14,I,,15,I,,16,I,,18,A,,18,A,,18,A,,18,A,,18,I,,18,I,,18,I,,18,I,,18,I,,18,I,,18,I,,,,,,,
118,'414,Kuwait,6690,Land area equipped for irrigation,7252,Share in Cropland,%,,,,,,,,,,,,,,,,,,,,,,,,,100,A,,100,A,,100,A,,100,A,,100,A,,100,A,,100,A,,100,A,,100,A,,100,A,,100,E,,100,E,,50,E,,50,E,,50,E,,66.67,E,,66.67,E,,50,E,,50,E,,40,E,,60,E,,60,E,,60,E,,60,E,,50,E,,83.33,E,,83.33,E,,71.43,E,,85.71,E,,85.71,E,,87.5,E,,58.33,E,,46.67,E,,46.67,E,,46.67,E,,53.57,E,,54.29,E,,71.43,E,,72.67,E,,80,E,,83.87,E,,87.5,E,,90.91,E,,100,E,,100,A,,100,A,,100,A,,100,A,,100,E,,100,E,,100,E,,100,E,,100,E,,100,E,,100,E,,,,,,,
118,'414,Kuwait,6616,Land area actually irrigated,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,A,,12,A,,10,A,,10,A,,11.7,A,,11.7,X,,11.7,X,,11.7,X,,11.7,X,,11.7,X,,11.7,I,,,,,,,
118,'414,Kuwait,6671,Agriculture area under organic agric.,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,I,,0.02,I,,0.02,I,,0.022,I,,0.033,I,,0.033,I,,0.0321,I,,0.025,I,,0.0328,I,,,,,,,
118,'414,Kuwait,6671,Agriculture area under organic agric.,7208,Share in Agricultural land,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,E,,0.01,E,,0.01,E,,0.01,E,,0.02,E,,0.02,E,,0.02,E,,0.02,E,,0.02,E,,,,,,,
118,'414,Kuwait,6672,Agriculture area certified organic,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033,I,,0.033,I,,0.0321,I,,0.0321,I,,0.0328,I,,,,,,,
118,'414,Kuwait,6668,Cropland area under organic agric.,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033,I,,0.033,I,,,,,,,,,,,,,,,,
118,'414,Kuwait,6664,Cropland area under conventional tillage,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,A,,12,A,,10,A,,10,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
